,id,Created at,Screen Name,Tweet Text,sentiment
396,1321725777981939713,Thu Oct 29 08:09:16 +0000 2020,fireworkbonnie,"RT @Costavolcano: @CNNPolitics ❌GOP / TRUMP WANT A #Covid_19 CRISIS
So That YOU Will PAY $1,000+ Per VACCINE:

📈Do Nothing as a Country
😷An…",negative
397,1321725777944215553,Thu Oct 29 08:09:16 +0000 2020,daisyduck1954,RT @notstoppingat: @InvestigateDom @FarnleyJube Could be a great day if Trump gets booted out and Cummings loses too.,positive
398,1321725777734443008,Thu Oct 29 08:09:16 +0000 2020,Wise_old_Dan,"RT @jameshohmann: Huge blow for the environment: Trump is exempting Alaska's ENTIRE Tongass National Forest from the roadless rule, making…",negative
399,1321725777373810690,Thu Oct 29 08:09:16 +0000 2020,penguinoftech,"RT @AmberD1116: Coming to a city near you, courtesy of the Trump regime.",positive
400,1321725776643923973,Thu Oct 29 08:09:16 +0000 2020,GoldCaro,"RT @Otto_English: Nigel Farage has spent 4 years worshipping at the shrine of Donald Trump. He's sucked up to him, flown across the Atlanti…",negative
401,1321725776278953985,Thu Oct 29 08:09:16 +0000 2020,ZUTS_You_Know,"RT @BoSnerdley: Dear Patriots

Please do not let the flood of MSM stories predicting Biden  victory - or their endless polls predicting the…",negative
402,1321725776115322880,Thu Oct 29 08:09:16 +0000 2020,dogeson_of_doge,"@DavidRS369 @jcbonthedl Yes, I do think it’s just a mean thing. Notice that when the looting started the shooting d… https://t.co/ovMfAx6gAv",negative
404,1321725775255605249,Thu Oct 29 08:09:15 +0000 2020,LatAmFr,RT @ErikWemple: A CNN spox just told me that Miles Taylor will remain a contributor despite lying to Anderson Cooper. CNN cannot have it bo…,negative
406,1321725775134031874,Thu Oct 29 08:09:15 +0000 2020,Dragonwitch,Trump's delusional https://t.co/5v25aBT9oI,negative
407,1321725774567772164,Thu Oct 29 08:09:15 +0000 2020,GoBlueBB,@niall81xmg @Wolseley10 @Marpen1980 @BadwithW @kcfan007 @_MoonLighter @TuckerCarlson @realDonaldTrump Trump undid O… https://t.co/wVwfHz761d,negative
409,1321725774005784576,Thu Oct 29 08:09:15 +0000 2020,ultratapww,"RT @MeidasTouch: 📺 NEW VIDEO

All Trump has is fear and lies. The Democratic Candidates for Senate are some of the most accomplished people…",positive
410,1321725773452058624,Thu Oct 29 08:09:15 +0000 2020,1Mason4,@JoeBiden Non-stop lies from the worst president in US history a man that is guilty for the deaths of hundreds of t… https://t.co/kJ2uj0w3Nm,negative
411,1321725772566990848,Thu Oct 29 08:09:15 +0000 2020,dadbod_dialogue,"RT @ByronYork: Important to note that Miles Taylor was not DHS chief of staff on September 5, 2018, when he published 'Anonymous' op-ed in…",negative
412,1321725772499963906,Thu Oct 29 08:09:15 +0000 2020,aparadox12,"@thekjohnston Even more crazy, I can't believe there are people stupid enough to believe this

They are called Trum… https://t.co/qqGMryu6NT",negative
413,1321725772386635777,Thu Oct 29 08:09:15 +0000 2020,smcenturff,"RT @tiffany_wortman: Done! 
@ReallyAmerican1 is working hard to restore decency to the White House by exposing Trump for who he is! We need…",negative
414,1321725772177002498,Thu Oct 29 08:09:15 +0000 2020,k_loeb,@NYinLA2121 Trump said his health care plan and taxes were in the same envelope,negative
416,1321725770931216384,Thu Oct 29 08:09:14 +0000 2020,MsEllCee,RT @SykesCharlie: U.S. national security may be jeopardized if FBI Director Christopher Wray is abruptly removed after the presidential ele…,positive
417,1321725770075693056,Thu Oct 29 08:09:14 +0000 2020,tcl71tx,@GregSManess @RVAwonk We the People will channel our frustrations into political power on #November3rd. The America… https://t.co/eDxJCJ1J6N,positive
418,1321725769211674625,Thu Oct 29 08:09:14 +0000 2020,sirnose66,"RT @gregolear: What's this? The felon Roger Stone &amp; Farage, out to dinner in August of 2016?

Brexit and Trump: same op, different country.",positive
420,1321725768553144321,Thu Oct 29 08:09:14 +0000 2020,AlfrShep,https://t.co/oLBbemVnoD via @YahooNews Another BlackMan Fatality Shot By Police 30 Police Officers Hurt Here In Dem… https://t.co/yWUp0kBYKQ,negative
422,1321725767076749312,Thu Oct 29 08:09:14 +0000 2020,DBossIsBack2,"@harrisonjaime @ve10ve @LindseyGrahamSC &amp; SPINELESS Repugnants have ALLOWED Trump to STRIP their party's INTEGRITY,… https://t.co/aLlD9OJQSI",negative
424,1321725766514712576,Thu Oct 29 08:09:13 +0000 2020,FrankSowa1,"Yes. As was the money from Israel, Turkey, UAE, Saudi Arabia &amp; others in the last days of the Hillary-Trump 2016 el… https://t.co/Tyrjm4nG8W",negative
425,1321725766363656192,Thu Oct 29 08:09:13 +0000 2020,upchuck66,RT @kelly2277: 🔥 PROJECTION 🔥⁦@realDonaldTrump⁩ paints an apocalyptic vision of life in US under Biden... it’s actually #TrumpsAmerica. htt…,positive
427,1321725764924968961,Thu Oct 29 08:09:13 +0000 2020,droolbuckets13,"RT @charliekirk11: It's disgraceful to watch the media praise Miles Taylor, the ""Anonymous"" whistleblower with no real insight into the Tru…",positive
428,1321725764207869952,Thu Oct 29 08:09:13 +0000 2020,StefMayoPghOhio,"RT @LungMD01: The covid-19 crisis has revealed Trump as he is. His leadership skills are nonexistent. He is not talented, effective or even…",positive
430,1321725763767316480,Thu Oct 29 08:09:13 +0000 2020,Anericangirl2,"RT @BillKristol: I have no sympathy for Martha McSally--but Trump really is, to use the technical term, a sexist pig.",negative
431,1321725763335409665,Thu Oct 29 08:09:13 +0000 2020,mythmoorxype,@davenewworld_2 Again guarantee those kids yelled at him for wearing a trump shirt and or not wearing his mask. He… https://t.co/iSAUf6ctYp,negative
432,1321725763054424069,Thu Oct 29 08:09:13 +0000 2020,JeffmChicago,"RT @TheDailyEdge: Maddow on on-time mail percentages in key battlegrounds:

Philadelphia: 43%
Detroit: 53%
Northern Ohio: 56%
South Florida…",positive
434,1321725762966331392,Thu Oct 29 08:09:13 +0000 2020,chip_trenckmann,"RT @admirim: Trump just said ""Kosovo, Serbia, they were killing each other for many, many years, for decades and decades, they were killing…",negative
436,1321725761728913408,Thu Oct 29 08:09:12 +0000 2020,penski23,Sucking trump! What a disgrace for Moscow mcsally! https://t.co/lgfWn5uInp,negative
439,1321725759388528640,Thu Oct 29 08:09:12 +0000 2020,JaniceNightowl,RT @funder: The day Trump leaves office will be one of the most celebrated in human history. #MVPHarris,positive
440,1321725758910341120,Thu Oct 29 08:09:12 +0000 2020,Samsra4Life,RT @KamVTV: This is the Trump truck trolling the Biden bus all over North Texas. https://t.co/r0IK2A2auB,negative
441,1321725758365204480,Thu Oct 29 08:09:11 +0000 2020,Greedy_Too,"RT @smartdissent: #SmartDissent is a database of 800+ actions by Trump &amp; @GOP sorted by topic. We have pages on Education, Healthcare, Immi…",positive
443,1321725757564030977,Thu Oct 29 08:09:11 +0000 2020,IndivCincy,Can Trump bully the media into calling a winner on Election Night? - PRESS RUN https://t.co/79pgHjKaW1,negative
446,1321725756586692609,Thu Oct 29 08:09:11 +0000 2020,targetestimati3,"@WSJ with trump becoming closer to win  and the anti-trust sue break up or gov't take over 
 , think what we seeing… https://t.co/s2Whxtti5M",positive
447,1321725755978665984,Thu Oct 29 08:09:11 +0000 2020,Seuntots,"RT @iykimo: ""Trump doesn't like Nigerians""

Obama, Hillary, Kerry, Biden and other Democrats loved Nigerians so much that they sat down wit…",positive
448,1321725755760369664,Thu Oct 29 08:09:11 +0000 2020,MMerajKKhan,"RT @cnnbrk: CNN has the name in a major mystery of Trump's term -- who wrote 2018's ""Anonymous"" op-ed. Trump said the words were treasonous…",negative
449,1321725755051618305,Thu Oct 29 08:09:11 +0000 2020,AttainaceousZ,"@SeagulStopItNow Bro Trump has bank accounts in China, Russia, and god knows how many other countries.  He has made… https://t.co/WjFbxzNTfX",negative
450,1321725754779045888,Thu Oct 29 08:09:11 +0000 2020,CharlieDinkin,"RT @sarahoconnor_: Shame on me, given my job, but only since the pandemic have I really started to understand how threadbare the UK's safet…",negative
451,1321725754237984771,Thu Oct 29 08:09:10 +0000 2020,NormaJean1968,"RT @BetteMidler: Last night, the Trump campaign took off in their helicopter while stranding thousands of #Omaha rally attendees outdoors i…",positive
452,1321725753684303873,Thu Oct 29 08:09:10 +0000 2020,nelson_727,RT @MotherJones: The US government has paid Trump's businesses at least $2.5 million—including $3 for water https://t.co/hpUWWmH8eG,negative
453,1321725753579335680,Thu Oct 29 08:09:10 +0000 2020,KoparaFallsKid,"RT @NoahShachtman: Every time I see Eric on this website, I'm reminded of the fact that he raised money for sick children — and gave nearly…",negative
454,1321725752690266112,Thu Oct 29 08:09:10 +0000 2020,JudyLam40551372,"RT @Jim_Jordan: Twitter 2012: 

We’re the “free speech wing of the free speech party.”

Twitter 2020:

-Censors President Trump.
-Moderates…",negative
455,1321725752224686080,Thu Oct 29 08:09:10 +0000 2020,FionaJLincs,"RT @ImIncorrigible: Donald Trump has incited dozens of supporters to carry out or threaten acts of violence

White supremacist terrorists,…",negative
456,1321725751423426560,Thu Oct 29 08:09:10 +0000 2020,angelakissesu,RT @PattyArquette: Reminder- Immigrant Women were given forced hysterectomies without their informed consent. There were Thousands of repor…,negative
457,1321725751134101506,Thu Oct 29 08:09:10 +0000 2020,ravensandstars,"RT @Bussarebel: MLK’s approval rating was 25%, Trump’s 40%. 

that’s all you need to know",positive
458,1321725750219821056,Thu Oct 29 08:09:09 +0000 2020,amuiludun,"RT @Ade_Nurayn: Let's get it clear, I don't think this current FG cares if you send 10million petitions to Trump requesting him to ban some…",positive
459,1321725749468913664,Thu Oct 29 08:09:09 +0000 2020,womb_a,"@nyt. @CNN. @foxnews.    Yes, we know it's your election &amp; your choice, but please, when voting, consider how your… https://t.co/VqW5USq9Mh",negative
460,1321725749058064386,Thu Oct 29 08:09:09 +0000 2020,kevinrowlands8,RT @HillaryClinton: Trump's utter failure on COVID and McConnell's rejection of a recovery program has sent the market into freefall and mi…,negative
463,1321725747598225409,Thu Oct 29 08:09:09 +0000 2020,RSHalwani2,"RT @JoeBiden: Under Donald Trump’s leadership, we have become weaker and sicker. Tune in as I discuss how I’ll get this virus under control…",positive
464,1321725747397120001,Thu Oct 29 08:09:09 +0000 2020,mattmacedonia,"RT @thehill: Trump strips protections for the nation’s largest old-growth forest, opening it to logging https://t.co/2Wl8XRhH8m https://t.c…",negative
465,1321725747325788160,Thu Oct 29 08:09:09 +0000 2020,UrsulaCuffee,"RT @glennkirschner2: Here’s a threatening email my friend, a retired fed prosecutor, just received (she notified the FBI) telling her to vo…",positive
466,1321725747325591552,Thu Oct 29 08:09:09 +0000 2020,Mudcrew,@SpeakerPelosi Trump /Pence 2020🇺🇸,negative
469,1321725743945179137,Thu Oct 29 08:09:08 +0000 2020,F41k0rz,"RT @RightWingWatch: Televangelist Kenneth Copeland declares that Trump is now immune to COVID-19, which is evidence that Christians are imm…",negative
470,1321725743433396227,Thu Oct 29 08:09:08 +0000 2020,AresRound2,"RT @ddiamond: Per two confidential sources, Trump repeatedly leaned on administration officials to set aside the funding for Nicklaus’ hosp…",negative
471,1321725742896410624,Thu Oct 29 08:09:08 +0000 2020,_melxc,"RT @__jennrivera: Hi, friendly reminder to VOTE. I’m mf tired of these Bakersfield Trump supporters.",negative
473,1321725742351294464,Thu Oct 29 08:09:08 +0000 2020,shelbylaneMD,"RT @NateSilver538: The Supreme Court rulings seem consistent with ""SCOTUS will break a tie for Trump so Dems had better hope it's out of th…",positive
474,1321725741998907392,Thu Oct 29 08:09:08 +0000 2020,Dogbert_Catbert,RT @WoodyWoodyard2: @Michael_Yon Trump could post on Parler first than an hour or two later on Twitter. That would force the media to use P…,negative
475,1321725740942008322,Thu Oct 29 08:09:07 +0000 2020,the_Brit_view,@PeteButtigieg It’s hilarious that Trump of all people should be using this song to somehow give himself the look o… https://t.co/qLyYthL4FB,positive
476,1321725740933619713,Thu Oct 29 08:09:07 +0000 2020,JennyS26,RT @Slate: The Trump administration is making a last ditch effort to install climate change sceptics at America’s top scientific agency. ht…,positive
478,1321725739872473088,Thu Oct 29 08:09:07 +0000 2020,Schubert210,@DavidLammy Farage spoke the truth here. I would vote trump if I were American.,negative
479,1321725739478274049,Thu Oct 29 08:09:07 +0000 2020,JohnAdams20204T,"@Seeker27237621 They have access to all his cameras on all his devices. 

Trump didn't lay down and accept their bullshit.",positive
480,1321725739423592448,Thu Oct 29 08:09:07 +0000 2020,GaryP2727,"@newsboy23 Climate change deniers, Trump supporters, anti-vax, small-minded nationalistic, tribal, right-to-lifers,… https://t.co/nzznzxk8LO",positive
481,1321725739402731520,Thu Oct 29 08:09:07 +0000 2020,business_agm,"@QuickTake They’re imposing greater measures because The Great Reset will fuck over so many ppl they’ll revolt, so… https://t.co/VsLcDXJrCb",positive
482,1321725739285291008,Thu Oct 29 08:09:07 +0000 2020,tracypa11,"RT @MSNBC: “Every time he focuses on my state or on me, we see the violent rhetoric increase. We see the threats online increase,” says Gov…",positive
483,1321725738303819776,Thu Oct 29 08:09:07 +0000 2020,shazdanz,"RT @gtconway3d: I had an amazing conversation this morning with ... Anonymous.  

Anonymous is a true patriot. 

We'll all be hearing a lot…",positive
484,1321725737552863232,Thu Oct 29 08:09:06 +0000 2020,tparker_63,RT @barriecassidy: And no Trump. Good deal.,positive
485,1321725736680673282,Thu Oct 29 08:09:06 +0000 2020,Kiwibest,"Two conservative operatives charged with election fraud for a Midwest robocall scam are ordered to call 85,000 peop… https://t.co/1Q4IuWQuUi",negative
487,1321725734885466113,Thu Oct 29 08:09:06 +0000 2020,PilgreenRonnie,RT @JimJordanJacket: @funder Reminder that Trump and his kids are not even allowed to run a charity due to fraud.,negative
488,1321725734730100737,Thu Oct 29 08:09:06 +0000 2020,fay03917953,"RT @FlossObama: I can't believe after all this, that Trump has the support of 40 something percent of voters. 

It should be, Biden 98% wit…",negative
489,1321725734445027328,Thu Oct 29 08:09:06 +0000 2020,muggedbyBrexit,"RT @LoveEU67: My God, BBC Radio 2 News (I normally switch off) is now actually playing Farage’s homage to Trump. The same Farage who condem…",positive
490,1321725733933383680,Thu Oct 29 08:09:06 +0000 2020,FrancineMathi16,"RT @NBCNews: Hundreds of Trump supporters were left in the freezing cold for hours after a rally at an airfield in Omaha, Nebraska, on Tues…",negative
492,1321725733161586689,Thu Oct 29 08:09:05 +0000 2020,rooftopdennis,"RT @80_mcswan: Nigel Farage describes Donald Trump as the 'single most resilient and bravest person I've ever met in my life' 
Who is he tr…",positive
493,1321725733060833280,Thu Oct 29 08:09:05 +0000 2020,LasVegas_NV_USA,Trump paints apocalyptic portrait of life in U.S. under Biden https://t.co/5XVw4t16vg https://t.co/GdLNmuPvLf,negative
494,1321725732704251904,Thu Oct 29 08:09:05 +0000 2020,Emilie_ing,"RT @JenniferJJacobs: ""The letter, signed by prosecutors appointed by every GOP president from Eisenhower to Trump, is the latest instance o…",negative
495,1321725732477915136,Thu Oct 29 08:09:05 +0000 2020,LetsStartAgain3,"RT @MarcusTriton: President Trump's weekly memos to the governor's to wear masks in fine people who don't....
https://t.co/gmMtHdZD9m",positive
496,1321725732289015813,Thu Oct 29 08:09:05 +0000 2020,Mikegoff5,"RT @GregRubini: Joe Biden was in the voting booth today.

I bet he voted for Trump
😂😂😂😂😂😂",positive
497,1321725732222062592,Thu Oct 29 08:09:05 +0000 2020,janiceholland62,"RT @amicus_curiae1: @GrimKim @AndrewSolender @mikeshinoda Again. 

July 19, 2020. Linkin Park says it sent a cease and desist letter to Pre…",positive
499,1321725730951188480,Thu Oct 29 08:09:05 +0000 2020,clair704,"@pjb_beasley @springsteen Not to worry, Trump has his own musicians of privileged position. He has Lil Pump and Kanye🤷‍♀️",negative
501,1321725729978130434,Thu Oct 29 08:09:05 +0000 2020,AlkorMyara,"RT @Ironhorse76: I've been asked to be a poll worker on Nov 3rd, but am feeling ambivalent. 

Living in hardcore Trump country, I don't kno…",positive
503,1321725728380145664,Thu Oct 29 08:09:04 +0000 2020,AishaaSmdd,"if yu support da phedophile , sausage , shrimp having ass trump I hope yu get ran over by a car matter a fact jump… https://t.co/m0QIvIcbeb",positive
505,1321725727478337542,Thu Oct 29 08:09:04 +0000 2020,TheJayWay26,"RT @DeadlineWH: “Trump flying high above Omaha, Nebraska in the comfort of Air Force One while below him, his own rally-goers suffered the…",positive
506,1321725727331373056,Thu Oct 29 08:09:04 +0000 2020,FirestarX92,@JohnnyonTw1tter @benshapiro I wonder how many times you’ve referenced how orange trump is,negative
507,1321725726891102209,Thu Oct 29 08:09:04 +0000 2020,officialussan,"RT @CNN: Trump's remarks ""suggest that he thinks that it is men who belong in the workplace and that women all are or should be married,"" w…",negative
508,1321725726756794368,Thu Oct 29 08:09:04 +0000 2020,diversity4trum1,"RT @ErikWemple: Asked about his lie to Anderson Cooper, Miles Taylor says he was doing what he'd pledged to do -- deny authorship and keep…",positive
509,1321725726433910784,Thu Oct 29 08:09:04 +0000 2020,Yukett,"'Anonymous' Trump administration critic identifies himself
https://t.co/UEIdwbhFA0",negative
510,1321725725641076737,Thu Oct 29 08:09:04 +0000 2020,EthanSVG,"RT @TonyAtamanuik: Considering I had the most accurate takes &amp; insights on Trump, plus I wrote a show and book that essentially predicted t…",negative
512,1321725724617789440,Thu Oct 29 08:09:03 +0000 2020,robertpijkeren,RT @thierrybaudet: “This election is a choice between the American dream and a socialist nightmare.” Hij heeft gelijk. Live: Trump Holds Ca…,positive
513,1321725724290699264,Thu Oct 29 08:09:03 +0000 2020,screechingcat,RT @murray_nyc: @realDonaldTrump @nytimes @Google @CNN Trump is so “not bothered” by this news about Miles Taylor and the “anonymous” artic…,negative
514,1321725723900477442,Thu Oct 29 08:09:03 +0000 2020,LasVegas_NV_USA,"Trump, Biden to appeal to last-minute voters in Florida https://t.co/1qC3jJO4tl https://t.co/gXOjeigdB7",negative
515,1321725723808272384,Thu Oct 29 08:09:03 +0000 2020,james_carroll,"Two conservative operatives charged with election fraud for a Midwest robocall scam are ordered to call 85,000 peop… https://t.co/BjZiBvTw0C",negative
516,1321725723636166656,Thu Oct 29 08:09:03 +0000 2020,TruthSeekers111,RT @TruthSeekers111: Trump Is Reducing Poverty and Promoting Opportunity https://t.co/ixtoZ229lC,negative
517,1321725722763907072,Thu Oct 29 08:09:03 +0000 2020,orhon_kemal,RT @Emerfalen: Trending #Investor #Management #Business #Emerfalen #Leadership #Emerfalen #TeamEmerfalen #ClimateChange #EddieGuevara11  #C…,positive
519,1321725721694392321,Thu Oct 29 08:09:03 +0000 2020,nazuzuwin,RT @onefussyone: How long will it take before trump blames Biden for the stock market tanking?,negative
520,1321725720968732672,Thu Oct 29 08:09:03 +0000 2020,StagedDilemma,"I am voting for Donald Trump, because there is no better alternative. I don’t like him, and I don’t want to vote fo… https://t.co/P5EDzfg1ck",negative
522,1321725720498905093,Thu Oct 29 08:09:02 +0000 2020,AnikaKupa,The best thing I read on Twitter today was @HamillHimself saying of Trump “you’re living in some episode of the twi… https://t.co/vJQXJ8JjV7,positive
523,1321725720494788608,Thu Oct 29 08:09:02 +0000 2020,Thaddeus_P62,He is the 'bravest person I know': Farage stumps for Trump https://t.co/9TqMNAVA9G via @YouTube,negative
524,1321725719429500928,Thu Oct 29 08:09:02 +0000 2020,Bob48349293,"@DA_LarryKrasner BEG Trump for help, Philly is a disaster, the Dems are clueless as it goes up in flames/looting. R… https://t.co/PPTDodZIbJ",negative
526,1321725718351421440,Thu Oct 29 08:09:02 +0000 2020,Juliet_notRomeo,"RT @Mick_Limerick: @ericbradner He has the NERVE to talk about “suspicions of impropriety”?

He’s nothing but a Trump lackey, sitting on th…",negative
527,1321725718338899974,Thu Oct 29 08:09:02 +0000 2020,kbeaver1433,Trump’s Florida rally will be at an in-person early voting polling place — side-stepping electioneering laws -… https://t.co/Fi9mdiZHyt,negative
528,1321725718318010370,Thu Oct 29 08:09:02 +0000 2020,LeboRon,"RT @gregolear: The three people most responsible for the negligent pandemic response are Mike Pence, the head of the coronavirus task force…",negative
529,1321725718225702914,Thu Oct 29 08:09:02 +0000 2020,h1llbillies,RT @Thee_Roxy_Cox: President Trump doesn't now how heavy a washing machine is. You can't just walk out of a store with a washing machine.…,negative
531,1321725718024376320,Thu Oct 29 08:09:02 +0000 2020,scarletto,RT @coaimpaul: Back from a walk with my dog on a very wet morning. And I’m reading about Nigel Farage speaking alongside Trump in Arizona y…,negative
533,1321725717286129669,Thu Oct 29 08:09:02 +0000 2020,HaileyGreen43,"RT @0ctoberReignz: The Only Difference Of Trump
Being (Re-selected) Will Be The
Sense Of Betrayal When The NWO
Is Finalized - On His Watch…",positive
534,1321725717026099200,Thu Oct 29 08:09:02 +0000 2020,ndtvfeed,"""No Christmas, No Kids In School If You Vote For Biden"": Donald Trump https://t.co/gLCMpTbAVP https://t.co/tHRhr3oHVA",negative
535,1321725716942229505,Thu Oct 29 08:09:02 +0000 2020,TeaJunkie1,RT @Acyn: Eric Trump claims his social media likes are being throttled and he thinks that’s become the number one issue in politics over th…,positive
537,1321725716518653952,Thu Oct 29 08:09:01 +0000 2020,ratemytopics,Live Updates: Election 2020 polling average shows Biden leading Trump nationally with just days left – Fox News https://t.co/ugP3L9OkCz,negative
538,1321725716203999232,Thu Oct 29 08:09:01 +0000 2020,ctworrier,"RT @jeffzeleny: President Trump took off in Air Force One 1 hr 20 minutes ago, but thousands of his supporters remain stranded on a dark ro…",negative
540,1321725715012866049,Thu Oct 29 08:09:01 +0000 2020,pvsassone,RT @GrandpaSnarky: Let's be clear: Obama caught Bin Laden and Trump caught COVID.,positive
541,1321725714870210560,Thu Oct 29 08:09:01 +0000 2020,DomSmiff,@hutchinson He's basically a pound shop trump. Standard populist in many ways - masquerading as a 'man of the peopl… https://t.co/AjH7od73nu,negative
542,1321725714605895680,Thu Oct 29 08:09:01 +0000 2020,Mycatsarerocks,RT @progressivepush: Bruce Springsteen Delivers Extraordinary Call For Voters To Dump Trump - The rock legend called for an “exorcism” in W…,positive
543,1321725714257879042,Thu Oct 29 08:09:01 +0000 2020,Olarewau8467500,@AmbiMirianTochi @ShehuSani This is not about ewiala. is about leaders like trump that uses wealth and Christian re… https://t.co/ZTVPrjfJSz,negative
